source_word,target_word,confidence_score
reconciliation,rkalwieda,0.2810901057548133
shadow,memannu,0.28145013145747366
believing,de,0.281512057297987
wound,tiehra,0.2816106037626666
or,onde,0.2817035505972925
commend,ya'ul,0.28170918472464557
conspired,rna'ohma,0.2817373570517109
face,gaini,0.2818134364083658
predestined,itpesiay,0.28195719791700274
mediator,letgara,0.28221954008126365
big,anin,0.28222518452850953
Corinthians,Amakot,0.28230139561636614
Woman,Niwra,0.28245387953695217
towel,nehlani,0.2826460134931788
wineskins,ulit,0.2827053753887933
abyss,matmiat,0.2827308200175694
testifies,nohora,0.28276474975171484
causes,do,0.28277606056791976
birthright,niodni,0.2828213083573372
Agagite,Agag,0.28287504951117304
marry,rmehlima,0.2829882221639991
parable,yawalliohora,0.2830080320328879
likewise,re,0.2830872853768075
lend,ra'otna,0.2835349168234234
crowned,ratota-rawawa,0.28361431771574014
Majestic,Ilia,0.2836795565109886
gnat,mimihakhak,0.2839009128828294
haven,Pnialgen,0.2839009128828294
partner,wialmu,0.2839122691464685
harmless,emeknekama,0.2839207866423047
lied,mimpiutra-mpialka,0.2839321437009101
Touch,mriehgoru-mpiakriani,0.2839605383349882
salvation-which,itlawra,0.2839775764784275
perceive,Miy,0.2840883493325566
sell,re'emu-tniarmu,0.28410823621304254
wall,lutur,0.2841281244856589
falsehood,mi'ohpa-milahara,0.2841679052076725
cherishes,na'oka-nawehera,0.28432992708548926
coconuts,mammaini,0.2843953304898221
imperishable,namkoha-namnanna,0.28450626629979
grain,lawna,0.28455179094427235
song,nhiar,0.2846115530951769
virgin,muanke,0.28483648505854925
third,wotellu,0.2849504424425301
along,pa,0.2849561415083694
eyes,matni,0.2852269784699899
Free,Muewar,0.2853068532059027
eagerly,kwei,0.2853068532059027
possessions,re'eni-tniarnu,0.28543812454847145
cloaks,keledai,0.28544383336805035
carried,pa,0.285472379178654
growth,rwo'la-rlekur,0.2854952178825242
wherever,meni-meni,0.28562086341838333
Show,tieka,0.285695134497694
turns,riy,0.2858294427708798
grapes,wo'oni,0.2858465930519493
foot,natnikil,0.2858837555245544
unbelieving,kpesiay,0.2859437974173927
Follow,mliernohor,0.28597811273196044
boats,puou,0.28609538779792626
tempter,amlawanni,0.28620412470399315
fitted,makpesiay,0.2862155730979477
perhaps,hota,0.2863758987058629
Theophilus,aghorat,0.2863816262811126
betrayed,ka'olga,0.2863873539709149
saints,mutnu-rahanu,0.2864532306378545
ministry,kniar,0.28660795715479864
case,plolmu-halmu,0.28662802041400537
Beloved,ralmu,0.28669681939445213
beings,khitita-kreprepra,0.28671688887423336
plucked,Sniayanmi,0.2867283577791649
seas,nawa,0.2867283577791649
hangs,a'uriri,0.2867283577791649
snatching,Milewna,0.2867283577791649
satisfied,ta'ennian,0.2867283577791649
illuminated,Nlipa-nka'ma,0.2867484294667103
selves,mormiormi,0.2867570320486324
hardness,o'ta,0.28680865296014385
distance,nwakdie'da,0.28693487653459626
increased,rer,0.28729089646823996
perceiving,Nat,0.2881338931819908
maturity,kerna-kgatna,0.28815982639935445
chance,ma'ata,0.28815982639935445
sulfur,lali,0.28815982639935445
author,la,0.2882808789456975
Living,Amuati,0.28833854088748856
branded,ramuki-ramal,0.28852025140104937
stumbled,Irwayotil,0.2886010483824912
scroll,pniopna,0.2886241373899098
God-through,Yamori-yalewan,0.2886501147312377
stadia,kilu,0.28873383540342046
block,de,0.2889822533062548
clearly,reprepra,0.28899092290389733
benefit,maimia'yu,0.28901115297654484
second,wornu,0.28901693325740696
certificate,tala,0.2890863056457424
yes,a,0.28915569468544905
hateful,rira,0.28917304454762083
Elymas,Bar,0.28919039545081565
choose,kwalir,0.2892627020876313
unknown,Amakot,0.28935817453140705
overboard,rnehgerun,0.28949130991048105
Appius,Tniau,0.2896100256826146
hack,ndawreti,0.2896100256826146
slanderously,itakotiwra,0.28962740280546406
forsaking,tape'el,0.28980123139050795
Peace,kalwiedni-paitiotni,0.28980702747309645
overseer,Penatu,0.28990267957389115
speck,mutwualmi,0.2899084776854636
household,romni,0.28992587271597037
rooster,hiwi,0.28992877198919387
missed,rmori-rdar,0.28995196721874983
difficulty,am,0.29012599060087496
unbelief,pesiay,0.2901346945111511
atoning,nian,0.2901579062151677
Angels,Mhioratrer,0.29019272725313405
arms,keke'enku,0.2902536741250547
covenant,nnio,0.29049177974780077
worthless,hamamuamua,0.2905673174300084
jasper,watu,0.29058765785413504
lament,a-mkiakru,0.29064868767019075
patriarch,nhiakra,0.29073008069723044
Devout,ka'unni-kamta'ata,0.2908231292100216
peeled,rwikri-rwikria,0.29086093867438084
cleansing,omkialwied,0.2909016620563655
Zeal,rkola,0.29093657235038795
drive,Ratekal,0.29103259726250263
trample,ah,0.29107043395947885
prevailed,ramno,0.29113156516916266
Mercury,rpolga,0.29114612211134167
grudgingly,enmemeh,0.2911577681891461
forty-two,terampwogata,0.29122765443952614
debt,puede,0.2912451286230127
flight,yanpa,0.2912626038549818
busybodies,rira,0.2912684291653118
actually,Nee,0.2912917315717289
Nothing,hadomdoma,0.29129464450360926
gives,mak,0.2913004704547586
liken,twatutu,0.2913703909577925
tried,mere,0.29153360407213563
sanctuary,nehla,0.29165607390271
enlarge,sapona-sapona,0.2916589904780319
stopped,ira,0.29170274260793133
ends,noha,0.2918953299648894
dedicated,tialan,0.2919478758532712
drew,nleh,0.2920383937243308
leaves,tawni,0.2921114124497222
pledge,karur,0.29214646792250254
commandments,lirni-tunnu,0.29228380903505935
abundant,u-nerniernu,0.2923335015063357
Justice,marna-ornoha,0.292546982873654
arguments,nhiok,0.292546982873654
Tartarus,Nhopli-nnaklia,0.292546982873654
knives,mommuou,0.29255868498700965
strife,idma,0.292567461879212
enjoyed,mukmi-hepurmi,0.29258501645355667
Should,Mere,0.29268743913223866
stable,pip-diuma,0.29268743913223866
millstone,werwerta,0.292804537526009
water,gera,0.2929392585967417
stir,awuagahniorta,0.2929597650625614
cherubim,luwuau,0.2930623189262125
stripped,naniayarni,0.29319422664674044
At,La'pa,0.29349343732942673
sailed,pa,0.2934993072568724
bank,rwuwul,0.2935991139875225
south,tranna,0.2937312633201867
firmly,mtiorrer,0.2937812018796084
Suddenly,Plin-plinnianamde,0.2938311489293069
quenched,Dom,0.29391049405062714
decaying,ammati,0.29391049405062714
Son,A'nani,0.2939545839313932
Ramah,Rama,0.29403984312271847
kick,matrommu,0.29403984312271847
fishing,nhapenga,0.29404866445033134
mist,ponpona-mamuahu,0.29405454548243054
argue,tahuri-tawo'or,0.29405454548243054
naturally,khe'du,0.2940780707870687
pouring,newan,0.2940986569725319
Daughter,narur,0.29411336227301005
Baal,Ba'al,0.29414277507985315
Junia,Yuniasa,0.29414865799418366
examples,tui,0.29416336579477537
justifies,ketlia,0.294551917825547
scarlet,me,0.29471396593949745
heat,pahna,0.29528626598497176
carcass,nahe,0.2954191747068846
assemblies,krei,0.29546644555640483
Christian,Kristen,0.2955462322674263
travail,amtepartarlia,0.2955462322674263
provides,ta'ana-temnia,0.2955462322674263
promising,Tungkuru,0.2955935234477827
Fast,lina-lera,0.2957206559944039
fathered,eni-tani,0.2958981416283661
enriched,mliernan,0.2959158960494911
grumble,miltieri,0.2959780449130638
belong,mak,0.2961556850267166
goldsmith,leli,0.29633935848432125
myrrh,mikmikri,0.2965439032014876
lustfulness,nalira-naliai,0.2965527996520297
Whatever,hya,0.29664177883813586
renewed,warwuaru,0.29664177883813586
Mitylene,mla'awa,0.2967574916944231
selfish,doma,0.2967782654459145
letters,horta,0.29680794475639993
penny,papiairmi,0.296813880974657
dazzling,wiut,0.29687918721189416
Eleazar,Eliasara,0.29690887661506077
delayed,nmai,0.2969474772780094
mint,Yawuli-yatniamanmi,0.29695638583595546
pitiable,ruki,0.29706925070554024
Eutychus,Etikhus,0.29708410453941825
wholly,mupe'el,0.2970900462809263
crooked,Nukmua,0.29728619043192145
headstrong,rtot,0.29733078670512314
reformation,warwuarnu,0.2974497428094399
unceasing,lera-lera,0.29765505395617836
however,ktilu-kmanu,0.297729477022163
forest,lira-tunga,0.29779796267742653
undertaken,ghu'ru-ghelma,0.2978307222550648
perceived,niohora,0.2978456141634722
traditionally,rwa'ilga,0.29786050681649356
reproach,a,0.298012454418315
descends,Ntopru,0.29802139492605445
orphans,a'na,0.2980392767461993
greatly,memna,0.2981436087500961
ground,tani,0.2981913155439378
finding,agama,0.2984031065548859
certain,ida,0.2984747318951561
provide,ntera-nlahga,0.2985165212828103
excessive,nmadwuri,0.29856130211948156
Candace,Sri,0.29860907574960915
blessings,Aghapartiklia,0.29860907574960915
prize,mhiaran,0.29860907574960915
half,agala,0.29863893815027925
sweep,nhera-nhapua,0.2986986719110863
agony,a-nmataw,0.29870464594426466
maker,nwo'la,0.29880622279097113
hole,pritni,0.29882713995865884
conformed,lier,0.2989108232729645
idolatry,uplera-upmati,0.29892277994502725
lifeless,Tawalliohora,0.29896463206379953
tongue,namni,0.29903041151832827
When,La'pa,0.29923382134966525
fill,tulu-lyanti,0.2992487834147813
measures,wetra,0.29935952595075055
easy,ralma-riormi,0.29944335835400554
amethyst,kecubung,0.29947030946903935
wounds,no'oni-rarni,0.2994792937130864
law-breaker,hiala,0.2995511773692712
Scriptures,Puka,0.29961408972208464
exactly,Moweni,0.2997519439073886
lead,pa,0.29977292727787147
blamed,yawuhi-yawe'eta,0.2997999080554433
needs,Nwaka,0.2999018573545809
laughter,hepurmi,0.29991685282233216
correcting,Natu,0.29998884150530597
Gehenna,mormiori,0.30011486328145864
relief,mpwo'la,0.300156882303581
covetousness,kupna-kai,0.3001718905228985
composed,pniadarni,0.3001778940207438
flattering,rpudi-rakla,0.30018389763866016
Roma,Roman,0.3002289286005437
fellows,Genmu-tienmu,0.3002799718569596
sift,ulatni,0.30028597751645314
joint,ra'ani-pallu,0.300454184757494
treatment,Enwarora,0.30046319851824244
women,patke,0.3006224862209697
fasted,lara,0.30065254997275437
storm,lawna,0.30066457631527854
baptisms,rharani,0.3008660890806479
welcomes,itreiniana,0.3008901593305715
arguing,mihuri-miwo'ora,0.30094733389225564
dwellings,hanmeni,0.3009924793781663
breastplates,ihranu,0.30115505920963437
accuse,gaini,0.30116108237104994
catch,eni,0.30118216438467776
chief,o'tani-matni,0.3013478601372444
meal,tutwu,0.30139005179101047
fellowship,ida-ralm,0.30139909362819106
numbered,momuoga,0.3015166621990872
snow,nohkerkeran,0.301664441566553
depraved,mipal,0.3016704749157176
Greeks,atia,0.30168857568723023
instead,kaplollolli,0.3017338323677495
excuses,rpolu-rwaka,0.3017338323677495
Reach,lo'mu,0.3017338323677495
Twin,Kastor,0.3017338323677495
denying,reher,0.3017338323677495
Thunders,a-prahka,0.3017338323677495
immortal,nhierannu-wniaunu,0.30176098963472126
good-bye,i'nu-a'mu,0.30177607806141055
leaping,nneniehu-ntertera,0.30180022111336463
dominion,E,0.30180625717814735
chalcedony,kwawa,0.3019088887519668
Professing,Riwra,0.3019541784819244
figurehead,kadio,0.3020931093556773
Consider,Mimkek,0.30215655557026133
governor,gubernur,0.30222303732521166
Since,Topilsu,0.3026010523320267
nowhere,mukleh,0.30270698123681994
cure,ra,0.30275844579799394
wiping,Nwun,0.30278569528432425
Shealtiel,Sealtiela,0.30289168882546147
soil,tan,0.30293106730455444
purity,la,0.3031007562107042
maidens,Ester,0.3033494007611302
tail,nnunia,0.3034343504857498
addition,rhor,0.30365593843136424
olive,Saitun,0.30377134961470414
cheerfulness,nahepuepur,0.3038594560809126
inside,rialma,0.3039627858610473
enemy,arwalli,0.30401142379771623
confirmed,de,0.3043308034376718
almost,tanin,0.30435515087583137
imprisonment,nhio'la,0.30455609157854713
steep,teti,0.30457436549225386
indignation,nmolu-nhelma,0.30467184488508237
ordered,nhopna,0.3048181224744401
hoped,wniarorni,0.30483641211047213
backbiters,Rape'el,0.3048547028439153
gushed,tnie'eni,0.30492177825656586
Punishing,aniahora-niala,0.30497971889862124
welcome,mpia'ina-mpianar,0.3050285195575937
answering,Yesus,0.30504377136486355
Philemon,ama'enyatga,0.3050803788138304
chaff,ai,0.3050864804824231
band,Kaisar,0.30510173518781164
repetitions,plo,0.30514140099160747
suitable,ktera-kdem,0.3053184343388905
Place,Momuounu-Witwitanni,0.3053611819119582
enjoin,Horat,0.30546196773073464
sister,narni,0.305550564547294
egg,hiwi,0.3056177930663604
Cenchreae,Kengkrea,0.30562390548334567
flee,miy,0.3057094921584564
suffered,kropna-krieutu,0.30574617949871175
Either,miwra,0.3060918679587411
Barak,Gideon,0.3062908923488338
female,a,0.3063521566535298
Our,mamni,0.30642875426699584
Admonish,a-mi'atga,0.3065421538837101
Apollyon,Apolion,0.3065666782369818
cleanness,rakdieha-raktiahli,0.3065697439190926
Withstand,Mtiayawa,0.3065942704796555
deed,mamni,0.306649462415467
play,loloi-hekek,0.30665252892542366
sorrows,a-rkakur,0.30668319571162994
tunic,nhiekru,0.30672306711865777
Dedication,tah,0.3067353362867242
relatives,me,0.3069194327119009
lake,rrinnia,0.3071896406867589
dared,pia,0.30721728899857614
dash,watgau,0.3072756658291091
Young,Tuwari-lawe'ru,0.30739552671013504
wandered,irpesiay,0.30739860068077196
hastily,mrian,0.30744163949751413
rejoices,na'oin,0.3075369611798558
Working,ama-hyali,0.30757386782955204
slave,o,0.30762615983177727
mention,a,0.3076476944166672
opinions,enwaror,0.30771230721660126
heed,Hyalia,0.30781079091146135
Gaza,Gasa,0.30786004457819544
harassed,nalerlera,0.3079708941459686
crowd,rahu,0.3080478964943976
hatred,ntelan,0.30813416198202076
unload,nalernia,0.3081618953045799
handkerchief,kokanna,0.3081711403001133
eighty-four,lielera-melmel,0.30818038557300065
prisoners,kahnio'la,0.30818038557300065
testament,nhi'taru,0.30818038557300065
unapproachable,Enmori-ndar,0.3081834673922655
denounce,Nwaghala,0.3081865492423486
Fear,ramta'at,0.3081865492423486
yearly,rhoratreria,0.3082296983796117
sacrificed,ha,0.30826052289064954
Sheol,Mhueri,0.308294433413212
reserved,mel'uta-maliena,0.30840852345893177
tetrarch,plolli,0.30844553470237707
performs,Hamormior,0.3084486191731464
corruptible,siewa-kai,0.3085319115442873
defamed,i-ramalia,0.3085689375951912
turmoil,kokokna-rariarnia,0.3086368302293781
Rabbi,Tungkurga,0.3087510469853598
foundations,pianulu,0.3091959687598138
sister-in-law,raurmu,0.3092949273023393
incense,ayalli,0.30935369892165376
obtain,Uplerlawna,0.3094929394129294
forever,liarni,0.309545557685056
Set,Ralma-riormi,0.3096663039965534
really,nahmen,0.3097716084406533
brook,Kidron,0.30983356895818664
stealing,Atia,0.30983356895818664
pleads,naklaka,0.30986145523425657
allowing,nnera,0.30990793793865734
competes,wutu-lai,0.3099265329727791
Carry,Mlia,0.30996062676653036
Christ,Kristus,0.3099792249620767
competed,omliernana,0.3099792249620767
Brother,Kaka,0.31008773667925615
During,nheria,0.31011874700341446
warfare,limmu,0.3101559634859992
kinsman,o,0.3102862563502495
self-seeking,khorat,0.3104383338718111
Moloch,atiehra,0.3105749567935533
container,lihira,0.3106060158421592
paid,mpiair,0.31068057023213025
Joram,Yorama,0.3108359493587909
hot,miy,0.31094476098198975
drinker,muanke,0.3109882962959281
weeds,wewnihi,0.3110225068900688
some,dom,0.311196728271361
riotous,pali,0.3114239848215478
rubbing,unnu-unnu,0.3115049655846445
Rhodes,Rodos,0.3115049655846445
purified,mimou-miwitna,0.3115049655846445
happy,aghu'ru-ghelma,0.3115049655846445
expressly,Nalkota-nalde'eta,0.3115049655846445
speedily,a-mupalga,0.3115049655846445
Purify,kawu,0.3115049655846445
design,rakoki-rayap,0.3115205412223114
Patara,Patara,0.31155481036661425
depth,mniha,0.3115921991871426
flute,floiti,0.3117262126436213
forgive,do'oni-halli,0.3119444973832174
peacemakers,kpolliohora,0.31205057654476326
Prepare,Ple'etu,0.31207242084966313
length,ewatni,0.31211611404703454
task,hadella,0.31221912936126206
heifer,rwektia,0.3123409185690648
ignorantly,gatga,0.3125096282125962
dysentery,wniahiwra-wnialalli,0.312609647295824
robbed,awuatutu,0.3126753022152814
pitcher,Enlol,0.3127190798219525
sinning,do,0.31308204443332016
tranquil,itmor,0.31319477425946735
customs,deullu-tatarni,0.3132073023009969
serves,mak,0.31325741947863234
infancy,Mhuoratreria,0.3132793482654945
weighty,maklekla,0.3133514108024696
conceit,mitulu-mipetna,0.31347991122168445
Count,Ina-nara,0.3134861808826053
Awake,melmelli,0.3135488843889235
believe-and,ramta'at,0.3136492360873433
undone,sepersepuluh,0.31368060257925046
Jupiter,Seus,0.3137339328146305
shining,morni,0.3138563129109959
handle,mheik,0.3140541046859969
marketplace,ya'olu-yala,0.31419231889695537
coat,rain,0.31435259784725106
God,Uplerlawna,0.31453182990430756
prophesying,lirni-tunnu,0.3145853048606338
livestock,Tuna,0.3147426368427819
useful,nperkun,0.31484651905256195
privileges,nlarna,0.31490319652681104
aprons,lenso,0.31490634557452146
idolatries,mpiera-mdiaiti,0.31490634557452146
Explain,Mukot,0.3149630338185138
discriminating,mla'awa,0.31497563259184036
unfruitful,edon,0.31498823186912794
dissipation,mpiehwa,0.31499138176719604
sorcerers,lira-yatga,0.3149976816578301
got,pa,0.31502603272495816
Turn,Muha'lu,0.31503233330861824
Into,La'pa,0.31512370593366806
character,it,0.3152119529253318
Kisar,Yotwawa,0.3153538302241462
counting,natga,0.31545475959765645
concerned,nwaror,0.31552101205343636
lion,singa,0.31552416727933297
flock,re,0.3157040673213234
sexually,mak,0.31604205146262626
jealous,a'utiak,0.3160578539602586
Am,Yanpa,0.31613687830137965
kings,ray-ray,0.31628549755697055
Leaping,Nhi'nande,0.3163044752561493
devoured,momuoga,0.3164120370622072
spewed,npira,0.3165924433342357
anxiously,mdiwra-mda'al,0.31663043670699254
forgives,Nparan,0.31663043670699254
Apollonia,Ampipolis,0.31663043670699254
pretend,seslia,0.31663043670699254
marker,tiemni-liannu,0.3166399357625789
Perhaps,Matialo'onamde,0.3166431021777686
brightest,ro'onni,0.3166526016133247
relieve,jema'ata,0.31665576815517354
spit,A,0.3167064371314884
womb,a'na,0.3167792879895561
sour,kmermeru,0.3168648299449576
rescued,lidnu,0.3169028560060691
stretched,limni,0.31695673407109587
Outside,kwehwa-klakta,0.3169852614608756
robe,rain,0.31705817645591455
publicly,gaini,0.3172008847422759
foes,yawunu-yawenna,0.31725481347649465
On,La,0.31726433126366504
descended,kerun,0.3173055783077291
disappointed,oleka,0.3174579215447687
Bethsphage,Betfagi,0.3176770430988771
lowliness,ida,0.3177215209982913
bold,a,0.31772469822938737
bankers,wniatierun,0.3178422781186704
Zenas,Senas,0.31790267388892945
beach,eni,0.3179185694200088
According,Meman,0.31794718337886546
wallet,miodia,0.31820800699230284
grievous,ita,0.31823028233242007
compelled,rwatrom,0.3182461942443312
pile,rapoti-rakadwua,0.3183544163470892
looking,la,0.31836396712284054
gazes,tututga,0.31837670193622003
Bind,maktulla-makar,0.31837670193622003
congregation,Awuahniar,0.3183989890853967
Beelzebul,Be'elsebul,0.31841809359787143
forefathers,Aghima-rie,0.31843083057635324
praises,rwahniar,0.3184563060618052
barricade,luturwatu-werantuini,0.3184626752516181
pressing,hermu-gaimu,0.31850089306567125
majesty,la,0.318564599614727
eighteen,termida,0.3185805282429201
puts,rga,0.31907471095435846
Open,rreiniana-ra'nana,0.31911938454097016
didrachma,yuranni,0.3191640643823218
noisy,a-kakur,0.3192662132258675
ships,loi-puou,0.3193588138541451
rocky,watgau,0.31944185794101065
workmen,momuowua,0.31955687771218605
fierce,rliwra-rkaklia,0.319710301832331
greedy,mak,0.31974866937055707
gnashing,amni,0.3198286165308784
noon,ro'onni,0.31986379961373085
citizenship,apuair,0.3199661724083808
gatekeeper,katiaka,0.32007177866935027
"""","""",0.3201261954970233
Adramyttium,Adramitium,0.32014220220696266
young/newly,nhera-rayi,0.32014220220696266
reasonableness,kamtemtemna,0.3201486051150356
Tertius,Tertius,0.3202126412394576
unmerciful,sniayanni,0.3202574741474615
disturb,sunat,0.32034715879548753
Spirits,nhiw,0.3203856027611348
agreed,lir,0.32038880663318176
trunks,nkeni,0.3204592999246188
firstborn,E,0.32046250453364106
quarrel,kniokna-riarni,0.3205041673672559
forty-four,terampwogata,0.32070614861010827
stocks,rwutga,0.32086012451270146
Lois,Eunike,0.32102701516525706
intent,twahniorta,0.3210623300792099
patient,miatu,0.3210655407185639
grasped,pit,0.32143819284224245
forgiveness,Namou-nawitan,0.32144462167038734
Pure,Agama,0.32162468107044917
poor,kakleha-kaplara,0.321676145136436
paralyzed,kaliu'uta,0.32176300942177366
insurgents,horta-hairi,0.3218016232996906
lift,emolmolan,0.32187886495791074
five,wolima,0.32192071193034955
salutation,emkamenio,0.32193358901636676
guarantee,narehi-nalawan,0.32193358901636676
mile,kilu,0.32193680836835364
Dressing,i-yamali,0.32196578398499
dancing,lelana,0.3219915422780268
Hear,Mitlina,0.32205916760231573
denounced,ya'ana-yemun,0.32214291387243565
wa'du,wa'du,0.32222990420234726
material,mnurnurhu,0.32229757958789657
denarius,dinar,0.32250391605946077
God-breathed,Puk,0.32255552081430056
sin,do,0.32304940848887237
afflict,knutin-kdahla,0.32324652874361587
Chorazin,ree,0.32327885501277676
divisions,a-taiya,0.32352464032917627
use,maka,0.3235731726650598
pity,msiaini,0.3236120037755997
again,owa'an,0.323618476080398
den,geni,0.3236832062484151
working,rurni-laini,0.3237155761875099
measured,Nlewat,0.32373176237097057
Havens,Linni,0.32373176237097057
Israil,Israil,0.32373176237097057
commission,umuki-uma'ala,0.3237414744695224
Above,Onni-ga'arni,0.3238839520610605
counselor,a-kanatga,0.323906624731239
silenced,waw,0.32393253829774626
exalts,maka,0.3241561288790513
goddess,nhioi-tniani,0.32423717804199437
finished,nhorwua,0.32429230304775425
convulses,toktokla,0.32439933716741837
hospitable,natu,0.3248245787715453
sits,kamtatan,0.32487655486212513
injustice,ha'lu,0.32493503790531625
oldest,ha,0.325178830594576
Indeed,dodo'ondi,0.3252763988782651
emptied,Enolin,0.32546511391168387
Hathach,Hatah,0.32551393734043627
island,noh,0.3255334687626135
Exhort,Mpuatutu-mpuaye,0.3255562569030025
Benjamite,upa-tgara,0.3255562569030025
term,ahli,0.3255562569030025
melody,ihru-ralma,0.3255757908644296
unripe,riurga,0.32569301924898403
Apelles,Apeles,0.3257288474516164
clan,Wetgai,0.3257288474516164
possible,niana,0.3258037737027189
trumpet,noknoka,0.3260351765203272
Deity,yehwani-liakatni,0.3260612603777892
Oh,Matromlawnu,0.3262993719980323
elder,kakni,0.3264625624782515
thousands,riwnu-halli,0.32661603594605604
envies,wialmi,0.3267075012406646
spying-snake,mar,0.32673690623898133
Increase,aruria,0.32686435848398687
lamps,wa'danu,0.32686762714391493
shortly,nalo'on,0.32709978556567426
advised,kano,0.3271848425668524
shouted,riwra,0.3272797399306494
One-and,Wutmueha-Lai,0.3273288355737202
vintage,Nhoru,0.3273484758930583
today,ler,0.3273681173908509
While,La'pa,0.3273943078878481
about/paying,Edona,0.32740085583948514
forearms,taru-rtatar,0.3274106780124922
Egyptians,Mermer,0.3274139521356429
coppersmith,pi'ra-tnier,0.3274205004801689
jailer,roma,0.3274663425591067
sorrowing,kwarini,0.32748271628557446
solid,tertehra,0.3275121910563849
sir,gar,0.32758425166479366
haste,radil,0.3276137355741995
Amplias,Ampliatus,0.32761701172793595
blindfolded,Rtutwu,0.3277087573350054
blessedness,ralamni,0.327731697750924
Euroclydon,oranni,0.3278464239210454
here,handi,0.32821381761790236
ripe,wa,0.32824335819079375
delivering,Agolin,0.3284239416937098
affirming,yeher,0.32861776899273976
Emmaus,Yerusalema,0.3288445934988
nobility,ntip,0.3288709021186107
appealed,Kaisar,0.3289005018317685
because,yoma,0.3291143566532466
drops,Liwatnu,0.3292657840829458
darts,kei,0.3292657840829458
Phygelus,Hermogenes,0.3292657840829458
sweat,Narur,0.3292723694644811
marvelous,Adoh,0.329302005311326
discouraged,kirkirni-ralma-riorni,0.32938434110419906
troubles,la,0.3294008107329916
provoking,wialmi,0.32948976095962973
outcry,wniahoiti-wniarenna,0.32959521455481217
sponge,na'nama,0.32986229483151097
wanders,nhoitio'or,0.33004046857330066
Fathers,Ama,0.33018241649140245
uselessness,rhapar,0.3303178190377892
scales,wawahra,0.3303277287210048
error,klieratni,0.3303277287210048
Repent,do'omi-halmi,0.33038058538602055
basket,ra,0.33047310490205645
doubted,rpesiaya,0.33049954380799074
foxes,erla,0.33053920613293963
worries,ralammi,0.3305954025745444
loaf,twal,0.3307045170602939
Avoid,mak,0.3307144383446243
Erase,Mho'doini-mhaidoini,0.33074751144208603
throwing,plolli-mneheni,0.33080374329860357
Crucifying,nia'nama,0.33092285408484623
Gad,Gad,0.3309394006412109
foregoing,treiya,0.33097580597753823
wondered,rer,0.3310486286650552
lifespan,nmati,0.33106187087504424
liver,nampa,0.3311512696484718
evildoer,Nhal,0.3311810746039431
Long,Nomlerni,0.33122413094224296
determined,hota,0.3313235130881021
recognizing,kniukmu,0.331330139624629
stops,ktutrier,0.33147927173966935
earnestly,meman,0.3315256820863614
doubting,rwarora-rwalaiya,0.33154557422404474
lightened,yodni,0.33156215191719485
ravening,irhatta,0.33171470559173183
Urbanus,Urbanus,0.3317611489014705
credited,Abraham,0.3318507365054562
bond,ida,0.3319503066611844
twenty-two,wniahaurni,0.33197686374798663
prison,nhio'la,0.3320100630943011
wagging,i-ramal,0.33209307598625376
Greater,khoi,0.33249182688012346
punished,ramuki-rama'ala,0.33259824129012266
envying,mehra,0.33263150277729836
approval,re,0.3328211567801373
magnifying,rawala,0.332834469892669
Rehoboam,Rehabeama,0.33296097102492106
delude,nur,0.33296763031093424
swimming,narurlia,0.33306087430097076
upright,Mupriri,0.33306753558506935
plenty,lira-remun,0.33314414992856567
intersections,mpiolu-mpiak,0.3332074533306849
sapphire,kwawa,0.33325743819745574
sinner,do,0.3333807662638741
considering,Musa,0.33345078357635005
abolished,E,0.3335141452443974
governors,la,0.33353082136855927
groaned,a-rkakur,0.33356751177684524
shortened,ler,0.3339479955748293
desolation,lululi,0.33402147221599
cheer,raruri,0.33405153550131694
freed,doinia,0.33435231721473635
necessity,rherun,0.33444260452862323
overcomes,ka'untu,0.33450949973882704
miseries,kropna-krieut,0.33460652156123555
sobriety,hewewta-naniayarni,0.3348173900864301
hitting,nalla,0.33482073827707187
sad,nmolu-nhelam,0.3349078029869457
Eliud,Eliud,0.334988190505779
grieved,mayo'omi,0.334988190505779
traps,towa,0.3350183407996674
advocate,rawewal,0.33510880796420095
thirty-eight,terampwotelu,0.3351724846868112
putting,it,0.33519929955816674
Crispus,Krispus,0.3352764042637663
boulders,illi,0.3352831098589073
sky,lyanti,0.3353065804980602
remission,do'oni-halli,0.3356286293740655
Village,mori-tdarlia,0.3356487676959716
tight,mtiorer,0.3358703690030381
camped,Nanin,0.3359073167757187
Sustainer,makawilla-kayomtia,0.3359812245149626
Pharaoh,Firaun,0.3362871065845044
Melchizedek,Melkisedek,0.33631401062917865
Aristobulus,Aristobulus,0.336401463640341
questions,natiana,0.33642501256699864
earthly,nohkerna,0.33645192764459275
fourteen,termida,0.33648220968075193
forgiving,do'oni-halli,0.3365629751025383
closely,tatwakerkar,0.33694013680578094
baggage,a-mpayod,0.3369772022593922
net,i'na,0.337418931663941
vanished,Nwatlen,0.3374796725381552
wiped,nala,0.3375336736057315
adorning,gai,0.3376045631203272
brim,wonema,0.33784434747351505
healing,kalwieda,0.3378578615176931
glass,kamememi,0.3378984068937491
Children,makpesiay,0.3379862719014975
excuse,rwatikil,0.33815868886275524
bite,liarmi,0.33840225079050856
confusion,kniokan,0.33849701668733634
dinner,Nwuri-nohma,0.3388560137598593
less,tuwgar,0.3388899010555718
Azor,Asura,0.3389170133321328
malign,muhe,0.3389170133321328
shocked,nheduma,0.3390695603086278
