source_word,target_word,confidence_score
keping,lèmi,2.604325992778645e-42
berangkatlah,na,2.604325992778645e-42
tanah-tanah,Lula,2.604325992778645e-42
147,cangasu,2.604325992778645e-42
perisaimu,bhiri,2.873911246769962e-42
815,lèmi,3.274201117523354e-42
Masih,lèmi,3.274201117523354e-42
162,cangasu,3.274201117523354e-42
35,35,3.274201117523354e-42
mengerikan,nèngu,3.274201117523354e-42
khatannya,kahèi,3.274201117523354e-42
dipotong,kahèi,3.274201117523354e-42
disingkirkan,kahèi,3.274201117523354e-42
mengingkari,kahèi,3.274201117523354e-42
menyetujui,peka,3.274201117523354e-42
temuilah,peka,3.274201117523354e-42
tangkapan,na,3.274201117523354e-42
Kumpulkanlah,sabꞌa,3.274201117523354e-42
batu-batu.,sabꞌa,3.274201117523354e-42
batu-batu,sabꞌa,3.274201117523354e-42
Seseorang,ra,3.274201117523354e-42
terkilir,na,3.274201117523354e-42
dengan-Nya,na,3.274201117523354e-42
diketahuinya,laꞌa,3.274201117523354e-42
tampan,laꞌa,3.274201117523354e-42
layu,lèke,3.274201117523354e-42
menghitungnya,ae,3.274201117523354e-42
hadiah-hadiah,jꞌole,3.274201117523354e-42
menyembahnya,jꞌole,3.274201117523354e-42
menanyai,peka,3.274201117523354e-42
kesejahteraan,peka,3.274201117523354e-42
Serah,Sera,3.274201117523354e-42
Bekher,Masir,3.274201117523354e-42
Asybel,Masir,3.274201117523354e-42
tembok,sama,3.274201117523354e-42
807,pidhu,4.207101394724301e-42
187,cangasu,4.207101394724301e-42
kandas,pidhu,4.207101394724301e-42
kerajaannya,ra,4.207101394724301e-42
Kalne,ra,4.207101394724301e-42
32,Lodꞌo,4.207101394724301e-42
keluarlah,lèmi,4.207101394724301e-42
pertempuran,lèmi,4.207101394724301e-42
Empat,lèmi,4.207101394724301e-42
empuk,kèpe,4.207101394724301e-42
Tuanku.,Hèia,4.207101394724301e-42
Zimran,ra,4.207101394724301e-42
Medan,ra,4.207101394724301e-42
Bersiaplah,mu,4.207101394724301e-42
menyerangnya,Esau,4.207101394724301e-42
bunganya,nèngu,4.207101394724301e-42
mekar,nèngu,4.207101394724301e-42
semula,ra,4.207101394724301e-42
belilah,na,4.207101394724301e-42
Kecuali,mèti,4.207101394724301e-42
berita,na,4.207101394724301e-42
Istana,na,4.207101394724301e-42
sulungku,tatea,4.207101394724301e-42
kejantananku,tatea,4.207101394724301e-42
keluhuran,tatea,4.207101394724301e-42
kekuatan,tatea,4.207101394724301e-42
Gundik,Nahor,4.5135045134745006e-42
permulaan,Èu,5.1277855829654486e-42
pelanggaranku,toꞌo,5.176214024526424e-42
105,Lodꞌo,5.5437651825456655e-42
Ketakutan,ra,5.5437651825456655e-42
kegentaran,ra,5.5437651825456655e-42
ikan,ra,5.5437651825456655e-42
tumbuhan-tumbuhan,miꞌa,5.5437651825456655e-42
segalanya,miꞌa,5.5437651825456655e-42
memberitahukannya,na,5.5437651825456655e-42
Istri,kahèi,5.5437651825456655e-42
cucu-cucuku,ana-èpu,5.5437651825456655e-42
Adikku,peka,5.5437651825456655e-42
Simpanlah,peka,5.5437651825456655e-42
menyaksikan,toke,5.5437651825456655e-42
kesempatan,èu,5.590528942902007e-42
menyelesaikan,lèke,7.523067039044381e-42
semata-mata,bhabhelu-katubꞌa,7.523067039044381e-42
mengabulkan,peka,7.523067039044381e-42
permintaanmu,peka,7.523067039044381e-42
sebutkan,peka,7.523067039044381e-42
penipu,Hèia,7.523067039044381e-42
disukai,dꞌèi,7.523067039044381e-42
namamu.,peka,7.523067039044381e-42
sampingku,Hèia,7.523067039044381e-42
Masing-masing,na,7.523067039044381e-42
memperlihatkan,ra,7.523067039044381e-42
penderitaanmu,roma,7.74210725527124e-42
ditumbuhkan,ka,1.0567401218547934e-41
memperhatikannya,dꞌèi,1.0567401218547934e-41
berbalik,taruu,1.0567401218547934e-41
diberitakanlah,tadèngi,1.0567401218547934e-41
dijalaninya,Lodꞌo,1.0567401218547934e-41
tahun-tahunnya,Lodꞌo,1.0567401218547934e-41
napasnya,cangasu,1.0567401218547934e-41
didirikannya,na,1.0567401218547934e-41
dunia,madhe,1.4139522716335584e-41
dilepas,Rèti,1.5393939696244376e-41
memeliharanya,na,1.5466461505568115e-41
962,962,1.5466461505568115e-41
950,lèmi,1.5466461505568115e-41
berjalannya,Ana-èpu,1.5466461505568115e-41
suara-Ku,dadꞌèi,1.5466461505568115e-41
kewajibannya,dadꞌèi,1.5466461505568115e-41
bersekongkol,ra,1.5466461505568115e-41
memasukkannya,kèpe,1.5466461505568115e-41
memintaku,Abraham,1.74575794320129e-41
kecapi,Yubal,2.377593431210429e-41
930,ngasu,2.377593431210429e-41
912,ngasu,2.377593431210429e-41
disimpannya,Esau,2.377593431210429e-41
aliran,mèdha-panyau,2.377593431210429e-41
selagi,na,2.377593431210429e-41
perbatasan,ra,2.377593431210429e-41
kedudukannya,dhua,2.839388785836101e-41
Menurut,rupa,3.8798202015543074e-41
menciptakannya,rupa,3.8798202015543074e-41
dibawa-Nya,Hèia,3.8798202015543074e-41
pintu-pintu,kahèi,3.8798202015543074e-41
dihentikan,kahèi,3.8798202015543074e-41
ke-150,cangasu,3.8798202015543074e-41
tabung,lamu,3.8798202015543074e-41
panahmu,lamu,3.8798202015543074e-41
dikabarkanlah,ku,3.8798202015543074e-41
Beor,kota,3.8798202015543074e-41
kemurahan-Mu,jaꞌa,4.300317308949317e-41
logat,dhèu,6.814064689132606e-41
dibangun,kota,6.814064689132606e-41
menguatkan,pakaseti,6.814064689132606e-41
berangsur-angsur,kura,7.270963493040155e-41
Keluarlah,mi,1.311673391022522e-40
mabuknya,Ropa,1.311673391022522e-40
disampaikan,Tadèngi,1.311673391022522e-40
kata,era,2.229112935944141e-40
kesadaran,Yakob,2.837444206656366e-40
Tola,ana-ana,2.837444206656366e-40
Gerson,Gerson,7.144220582889759e-40
menang,palèka,3.2625810875707987e-39
satunya,pacèu,7.03725814851851e-39
menimpa,jꞌajꞌèra,1.5147244387045682e-38
berlipat,bèba-kacanga,3.3937433111751936e-38
delapan,Betuel,5.422915217018816e-38
kumpulan,Na,1.9545274306790743e-37
terlihatlah,kaꞌuri,2.7855586362304722e-37
berani,macam-macam,6.537555689241892e-36
Syua,èmu,1.3441920977991856e-34
lubang-lubang,cahagꞌe,2.6687045350358987e-34
syarat,sèmi,5.21528200011747e-34
mari,èdhi,7.652313870246545e-33
menyatu,miu,4.23601502965249e-32
ilah-ilahku,sogo-tagu,1.627187053249698e-30
memahami,èci,1.1016044376888845e-29
bukannya,dhoo,4.912916202821976e-29
29,ceo,3.6608032986385083e-28
kepunyaannya,ra,5.903129321830175e-28
tertua,karo,1.6362344108615325e-27
tumit,tèdhu,3.1991895459552822e-27
Potifar,ètu,4.5172233899950084e-27
Sabtekha,Sabteka,2.7790591018571715e-26
mengantar,rèdhi,1.627682361439454e-23
duri,ka,1.5842117307702375e-21
melepasnya,rèti,3.7202908841087794e-20
meletakkannya,kabela-kao,1.0344104737846918e-18
terbenam,cèna,4.523773908095329e-17
melipatgandakanmu,ana-èpu,9.349861103080338e-16
lahirlah,Ana,1.5694669241320803e-11
kain,pake,2.054918161226482e-11
habis,èla,7.664015192101259e-11
kesusahan,èdhi,7.904530079686588e-11
memasang,patitu,2.6217733237372755e-10
bertambah,ka,3.2205940719908464e-09
berkas-berkas,dhoo-dhoo,5.549821898851502e-09
bisa,tai,3.370279406804119e-07
hari-harinya,120,3.372302181219844e-07
Ditakuti,sogo-tagu,1.7741307026270342e-06
dibentuk-Nya,oka,3.371340898528167e-06
kakak-kakaknya,aꞌa,1.6299110861721788e-05
sukat,tarigu,2.0749259472431338e-05
malah,na,2.7243380058532788e-05
mengikuti,dhiu,3.952409784698279e-05
menyaringkan,dènge,6.244340071968082e-05
Sang,dhu,0.000126742891488076
70,tèu,0.000381431224512017
jenis,badha,0.0006925985635462865
tanpa,reo,0.0008563083711715991
Pniel,le,0.001307510933393656
sanak,tenge,0.0016669327799361977
mengembalikan,na,0.003436059356932091
perkataan-perkataan,iia,0.004128876264304882
wajahmu,èu,0.008229253279010335
rahim,ana,0.009162282042929243
menggelandang,paleo-paluꞌu,0.012017396147571068
rerumputan,aajꞌu,0.017112775314404718
taat,hèi,0.02333292093433184
mengairi,hae,0.02385074083180539
menjerit,Malo,0.02422136945827597
pengetahuan,mia,0.02981451271975869
tulang-tulangku,Rui,0.03944018731077418
Ini,na,0.04238587962171647
<eps>,na,0.04501497800665305
memagut,jara,0.04632053016866392
kiranya,èu,0.05188528785488169
mendapatkan,ana,0.05427562759727362
punya,boe,0.05510912326677815
mundur,ra,0.05655000432155159
adalah,na,0.0578512626098392
muka,dhu,0.060370783980402895
meletakkan,na,0.06383395628775908
hal,sèmi,0.06873683855240718
dilahirkan,matana,0.0708613590755785
untuk,ho,0.07115035250972576
laki-lakinya,na,0.07557120156873678
seluruhnya,nèti,0.07662820948432521
itu,èèna,0.07713948518494444
berhasil,tulu,0.0790464203276249
utara,badae,0.0797562635970052
yaitu,ètu,0.07992312850100741
akan,èu,0.0812146198993218
dapat,heka,0.08331722237324565
melupakan,ku.,0.0839965124040639
sebab,lula,0.08697191748181654
bagi,dènge,0.08800690514724681
waktu,mai,0.08860384721700475
bawah,mamaho,0.08915578911405192
oleh,dhu,0.09019511597483452
keras,laho,0.09130588825297363
gelap,taa,0.09145118009169827
ketika,Ropa,0.09195738644999482
seluruh,ètu,0.09415904108227852
Ayahku,Tatu,0.09617363724296778
jenisnya,karejꞌe,0.09757929006850855
bahwa,le,0.09780984914577125
menemui,liꞌu,0.09939832664685434
sesudahnya,pana,0.09997751182837303
sesuatu,dhu,0.10012258437270091
sungguh-sungguh,bèli-camèdꞌa,0.10087834430298097
dan,dènge,0.1015047178804238
kepada,dènge,0.10166420545248006
Jadi,Hèia,0.10406703709979774
Emim,Emim,0.10411387780486082
antara,se,0.10462005660358578
belang-belang,pakarata,0.10542874047677692
pada,na,0.10575607668123012
Anak-Anak,Yakob,0.10693009241039715
Pada,Lodꞌo,0.10742095545195732
Lihatlah,peka,0.10866668690947982
setiap,dhu,0.10911095267795284
apa,neo,0.11406577765644937
Inilah,nuka,0.1148440681331236
atas,dedha,0.11957517809702407
pikir,jaꞌa,0.11967207322851317
pun,ka,0.11990566144580242
hadapan,dhèu,0.1202142153176128
terhadapnya,ne,0.12137018786438294
kepala,kapala,0.12217510211707426
selama,dꞌai,0.12223620494256622
minum,rinu,0.12416673245398765
ada,abhu,0.12542215396492792
pergi,laꞌe,0.1255426170457615
sangat,titu,0.12558405294593408
berkata,aku,0.12567953310403732
hasilnya,èu,0.12753811728053405
Sesungguhnya,bèli-camèdꞌa,0.12767210263367912
keluar,dꞌara,0.1304141660548535
tentang,dènge,0.13125280582823123
terhadap,baku,0.13165900425160268
kepadanya,ne,0.13244471048494819
Apa,tao,0.1325189002940275
suatu,ka,0.13330440587741396
keturunan,ana-èpu,0.1338855431000595
lalu,na,0.13393642927419827
maka,kuꞌa,0.1342340984377058
apakah,sèna,0.1349501267880303
Karena,Nèti,0.1352933358009978
Anakku,mu,0.13610481385022477
dengan,dènge,0.13829032491350698
Tidak,Baku,0.1402442126441609
bundar,roti,0.1407837857380274
saat,èèna,0.14137773486162214
yang,dhu,0.14155598308034334
fajar,mèu,0.14271295125474015
daging-daging,neo,0.145430059305278
membawa,nèti,0.14607136139618754
sendiri,Te,0.14670375466337848
lipat,hari,0.14869024939393227
terjadi,ka,0.14897451916148233
diri,iisi,0.14993551159936938
tahu,keꞌa,0.15053946548997452
mengamat-amati,taru,0.15137576854930782
pangkal,eele,0.15156207529978638
bersama,dènge,0.15169095783110723
anak-anak,se,0.1518624654970378
ya,jiꞌi,0.15190651199846594
masa,ngasu,0.1527580472240893
ini,neꞌe,0.15301642659296827
betina,ngiꞌu,0.15316645619352628
menggembalakan,kahibꞌi-kalèbho,0.15366813029540655
hasta,meter,0.15457899790800955
mendapat,di,0.15491789687234464
Sebab,Nèti,0.15611849136816633
Ya,"""",0.15620125609930782
hadiah,hia,0.15732052409963587
seorang,èci,0.15740235204558975
sana,nèi,0.1574952468345647
ternaknya,èèna,0.15777741579227425
saja,na,0.15799213905647538
Itulah,Rèngu,0.15861109759557201
ladangnya,tihe,0.15870311871572262
bagaimana,sasabꞌa-laꞌa,0.15901607201738302
menamainya,pangare,0.15938701144179693
di,ètu,0.1597795861588703
tanganmu,Tao-tao,0.16003223744695905
makan,raꞌa-rinu,0.1605756673251186
lahir,ana,0.16186218753885628
berlutut,kètu,0.16253206070932574
perjalanannya,bèka,0.1632602052112434
menurut,madhutu,0.16434785999153087
mengoyak,jꞌèra,0.16446623305991567
singa,bani,0.1644744565771549
Apakah,do,0.16463736691647857
ini.,ti.,0.1648366987018575
Setelah,Ropa,0.16492573455667373
juru,lalau,0.16598464415413938
berlama-lama,sèmi,0.16652164133834
genap,taa,0.16725595085648295
mengambil,nare,0.16775847211404785
Yang,dhu,0.16887609476981066
dimakan,pangaꞌe,0.1690230809019567
sayu,ahu,0.16982615208053561
mulutnya,tasa,0.1701950749671139
melihatmu,rèdhi,0.1711422837060668
Almodad,Almodad,0.1723979175503159
para,dhèu,0.17240998582692912
Husim,ngara,0.17250483740092576
kawanan,badha,0.17435880591914754
karena,lula,0.17477951739511338
iring-iringan,rombongan,0.17616222068832524
dilakukannya,Onan,0.17775483669641304
pasti,jaꞌa,0.1785351104332037
beberapa,pea,0.17957901013791994
perempuannya,dhèu,0.17960954116470712
perkenanan,kateme.,0.18089292452085654
menutup,patèke,0.18120432808132308
Arodi,Esbon,0.18139287861180883
membawanya,hèia,0.18177783942875114
memandang,mau-mau,0.18178329284573488
memasuki,Abram,0.18211626084443835
tersebut,seli-kolane,0.18355333495745876
permukaan,puru,0.18450660807837205
jahat,mia,0.1845988844495816
kemarahan,èle,0.18534802591909574
kepadamu,èu,0.18635906671770763
Selama,Ètu,0.18669481512071015
Pergilah,Beꞌa,0.1868984234155535
baginya,na,0.18713406385135642
gelang,pasaluu,0.18775074881193268
mengatur,saraa,0.18795738826648964
mendatangkan,pabhèjꞌi,0.18932313780509794
rantai,paꞌinu,0.19000022929625202
Jangan,baku,0.19151675130682583
Wilayah,too,0.19297396414119689
perjalananku,jaꞌa,0.19311488656544665
harus,hudꞌi,0.19313613037135677
bersekutu,sordadꞌu,0.19314771888683102
bagian,ngangaꞌa,0.1943878284052615
Seperti,hua-hela,0.195042070019104
sanalah,èdhi,0.1952196390844924
mereka,ra,0.19611383451540354
ladang,dꞌara,0.19616679239971535
siapa,parisa,0.19678765991773248
terunggul,laꞌe-mai,0.197436157512455
terik,ngèlu,0.1976297397866385
sementara,pea,0.19841787349670986
tangan,na,0.198988150750061
telah,le,0.19901999140136517
kesulungan,Sodꞌe,0.20053830562190822
memenuhinya,Sasabꞌa,0.20088955491023208
perak,pudhi,0.20113478973004537
memiliki,tabha,0.201700773323714
dahulu,uru,0.20192276624809424
melepasmu,taꞌa-tinu,0.2020520381810991
Dia,na,0.2020641616670909
kaya,titu,0.202304761147773
membuat,ka,0.20234522614636752
Kemudian,Hèia,0.2027361295332587
kebun,oka,0.20463855548236265
pisau,tudꞌi,0.20543614977832192
boleh,baku,0.20604514164498317
itulah,lodꞌo,0.2068109888886902
dia,na,0.20692269698116053
dekat,ètu,0.20794742409630348
kamar-kamar,Re,0.2080847146971217
sekarang,jaꞌa,0.20911937872761668
menelan,dhèle,0.20932232293701153
Demikianlah,sèmi,0.20941863335526045
paha,kalabhe,0.20945214301729875
dirampas,parame,0.20971202476802617
berfirman,peka,0.20978124115627553
menyerang,parapo,0.21009404818896582
katanya,na,0.21019701949848899
juga,kahèi,0.21088970653800967
jantan,mone,0.21107959270985388
Migdal-Eder,manara,0.2111703764518248
melakukan,tao,0.21119149454535704
berdasarkan,padhutu-dhutu,0.2111999423740943
Orang,ne,0.21147468084049148
saudaramu,mu,0.21177518819701285
senjatanya,dedꞌe,0.2119849494480149
berwarna,karata,0.2121249056951317
penguasa,Ai,0.212490074488063
melihat,ladhe,0.21293890189162487
semakin,padhue,0.21294316071225078
Pembelian,mage,0.21300492318398287
anting-anting,hualaa,0.21356372779711327
lihatlah,nèdhi,0.21369617836378035
mulai,mulai,0.21372396067277857
dari,nèti,0.21386078778761555
Yegar-Sahaduta,Yegar,0.21429322319166214
pagi,lodꞌo,0.2151843879557864
terbang,Manu-bhui,0.21541045022506186
Asin,Dhasi,0.21580501226312618
Lalu,Hèia,0.21623921656691464
masuk,ra,0.21640362083721487
sekali,madꞌae,0.21647288107693013
bersamanya,na,0.21799350722677469
hadapannya,urutuu,0.21806109568968549
roti,roti,0.21836659502328637
darinya,patalala,0.21846051285003198
menunggu,tatae,0.21899858727183097
Bersama,madhutu,0.21904677226118527
perempuanmu,paleo,0.2201095284342272
tampak,kèdhi,0.22159364551366695
setelah,dꞌai,0.22206614300980498
bernyawa,samanga,0.22305876992022802
Tuan-tuan,kadhii,0.22355227492392019
menjadi,jꞌajꞌi,0.22379384180347267
Kata,Hèia,0.22422393874066932
Hari,bège,0.22476721777491487
ternakmu,badha-manu,0.22505735458385157
ternyata,capa,0.22543351437200707
melanda,cène,0.225751599824817
pengganti,Badha-badha,0.22641175785796963
sebabnya,Nèti,0.22653405322399
semua,aaꞌi-aaꞌi,0.22672215453941325
saudara-saudaranya,si,0.22683100729616382
kurus,pidhu,0.22920923560331297
denganmu,sèmi,0.22967500294549162
"""","""",0.2302038634086596
menjarah,parame,0.23106643786659903
berangkat,pakèdꞌi,0.23125136497787402
sedangkan,Aa,0.23162166332151657
segala,aaꞌi-aaꞌi,0.2317096962787813
mengoyakkan,kodho,0.2317189648520027
persembahan,cahagꞌe,0.23231989483937815
berduka,pasae,0.2332067219716308
saudara-saudaramu,aꞌari,0.2336221996021315
ke,asa,0.23381151024426872
Betapa,Kalua,0.23414844135119578
Tuannya,kapai,0.2342233808421072
melaksanakan,tao,0.23431708893481318
kejahatan,bhelu,0.23437801929854027
kekal,taa-taa,0.23464301615537386
telanjang,mèdha-papake,0.2348824741346608
lain,leo,0.23502579615265423
udara,manu-bhui,0.23528917250757236
mendirikan,pea,0.23545393258762795
nenek,nèti,0.23616135498842528
sehelai,caꞌèta,0.23648275293227322
milik,unu,0.23674776199292907
berlipatgandalah,paꞌae-ae,0.23757545516675743
jenazah,iie,0.23769427259622278
memerintah,dedꞌe,0.23787023145469208
biarlah,hudꞌi,0.239915140359586
sehingga,ka,0.24023684213972324
sedikit,ciki,0.2403786236980325
sebagai,jꞌajꞌi,0.24092972151246425
Dengan,Dènge,0.24136861287560873
baik,beꞌa,0.24156178502446624
menyimpan,pangee,0.24223668345019872
istri,èmu,0.2426294249120796
bangsa,suku,0.2435653486952131
piala,galaa,0.24362624764443835
hamba,ènu,0.2436847249608703
sampai,dꞌai,0.24374321631354245
tidur,bhèjꞌi,0.24389438396478635
secara,mei,0.24578207737223015
hidup,mamuri,0.24772153659019486
nyonyanya,pahae,0.24912761593813576
Lahai-Roi,Beer,0.2492297792027085
satu,èci,0.2493968191068935
kesulitan,pèngu,0.2494491979384908
suaminya,Naꞌe,0.2494941028354392
berbiji,aajꞌu,0.2506544453855033
Israel,Yakob,0.25179248573836516
kelihatan,kalua,0.2523520859831483
Tuanku,ama,0.25244799799795054
Bersyeba,Beer,0.2526702500127326
membawamu,èu,0.2534775550772498
Biarlah,Hudꞌi,0.253548538729919
timur,dhimu,0.25468953128021543
pesta,susu,0.2551713496692874
sebelah,re,0.25533981834861796
belukar,kapua,0.2553551391973397
berjalan,kako,0.25543175723122935
Pejabat-pejabat,Ropa,0.255470074868565
salah,èci,0.2558382167749334
berseru,mliu,0.2561146713076266
moyang,jꞌajꞌi,0.2562043271314382
orang-orang,dhèu,0.256250448061081
Marilah,ana-ana,0.2564811772769089
denganku,mai,0.25665051072780365
tumbuh-tumbuhan,dhudhu-sete,0.2566813106370486
terobosan.,paseti,0.2567634617999375
gunanya,manganga,0.25711546881235003
memang,Mema,0.2582983414301174
atau,boe,0.25831125667006716
kaum,suku,0.2609725629453461
buah,dhu,0.26103781424215466
barang-barangnya,mèdha-panyau,0.2615656435550503
tidak,boe,0.2624354846288577
mendukakan,dꞌara,0.2624906018677373
saudara,dènge,0.26338722268977494
Manusia,èèna,0.2636665611690648
peristiwa,lème,0.26382217034034605
gadis,bhèni,0.2638380001454559
raja,aae,0.2647048095762761
melepaskan,patabuli,0.2647683463546829
hasil,sisi,0.2648981146350289
dalam,dꞌara,0.26536209219759654
riwayat,sange,0.2655505661834043
hamba-hamba,èi,0.2658375157197405
asap,naꞌe,0.26625520842239453
demikian,neꞌe,0.2667348993899091
berkat,leko-monya,0.2680531492598375
tengah-tengah,dhèu,0.2682193937428429
pemanah,dènge,0.2683508534507751
65,65,0.26870799753403396
burung,manu-bhui,0.26892036072450143
Jawab,Ka,0.2689230499415547
penduduk,dhèu,0.26896877074620307
anak,ana,0.2696123749089
disebut,‘,0.2702115792519253
pandangannya,nèdhi,0.27083107281782137
bangun,kèdꞌi,0.2709448457590501
lagi,hari,0.27109119548663013
dengarkanlah,nanene,0.27118880588582295
mohon,jaꞌa,0.27124576151519075
Siapa,cee,0.27180238567112225
Akan,Te,0.2718159761301645
Nama,ngara,0.2719763948749575
budakmu,bia,0.2726081126203056
mencapai,taruu,0.27261083871506225
dicuri,gati,0.2728344712796292
mengumpulkan,dhèu-dhèu,0.2735639126888843
tendanya,paleo,0.27420480179238976
pagi-pagi,aae,0.2745614998382146
mengirim,Sa,0.2758715279708935
kelimpahan,tèu,0.2762110587189014
kanan,re,0.27665888327397636
gerbang,sèra,0.27683877000495855
makanan,ngangaꞌa,0.277126832092085
mengolahnya,pare,0.2773430753450219
dinamai,',0.2775178565327825
mata,madha,0.27753450810371666
110,110,0.27840455202250314
tempat,era,0.2787109655262583
memberi,na,0.27879180342719
turut,caꞌe,0.2790344578355338
supaya,sèna,0.27919076089269307
penuh,loro,0.27949524473561405
dirimu,jaꞌa,0.2811238385914336
tanah,rai,0.2811800689820035
tugu,mi,0.28120818839484896
tahun,tèu,0.28204179776572064
wajah,rèhu,0.28206154138258277
istrinya,èmu,0.2822675214813809
meloloskan,sodꞌa,0.2825838382097423
penuhilah,sèna,0.28291748395110317
menaiki,pakajꞌalu,0.283288348718465
anak-anaknya,ana,0.283418691335379
sebanyak,na,0.283829946525773
sanggup,pasae,0.2840911902302544
Dua,dua,0.28443230428603045
tinggi,èpa,0.285158532209037
membinasakan,Ama,0.2855237688318361
Suah,Isbak,0.2859523758599912
atasnya,na,0.2866050910895575
Mungkinkah,bhora,0.2867283577791649
Roh,saguru,0.2868373352595309
melahirkan,iisi,0.28704680296067914
terjadilah,Isi,0.2877940957079736
kepadaku.,Tu,0.28805322698569436
tubuhmu,aae-dhèu,0.28815982639935445
mataku,toꞌo,0.28826934794116127
perjalanan,Lodꞌo,0.2884019823447882
diberkati,mèngi-nale,0.28854333394445086
Di,èèna,0.28888112721569575
membangun,pudhi,0.28918750356132056
milikmu,unu,0.28934660043590926
meramal,pake,0.28944788947060884
Ketika,Ropa,0.2895665874367121
melalui,ana-èpu,0.2895723788263746
Efrata,rae,0.2896013375121674
tetap,ka,0.2902972154416906
mendatangi,maso,0.29057312883447084
Tujuh,Sasoa,0.29059056374524295
iri,dꞌara,0.2906341555991121
negeri,rai,0.2908551215137791
Roh-Ku,lèke-lèke,0.2911985331301719
menjawab,dhaa,0.29155109661315093
dingin,hiu-hiu,0.2924124422082576
menyebut,pangare,0.29243583613937896
arah,dꞌai,0.29274598247420414
menundukkan,pahaha,0.29283967617878914
pintu,babèdho,0.2938076433776271
ibu,ina,0.29392812920931966
buas,hui,0.2945312999129346
seisi,dènge,0.2945460268461005
menyayangi,sue,0.2951593201859011
ditempatkan-Nyalah,heo,0.29523902396187685
angin,ngèlu,0.2955964793977969
Hamba-hambamu,pua-paleha,0.29625935765812805
Beginilah,Karèi,0.29666254448944385
bapak,bèi-baki,0.296840595426077
penggantinya,aae,0.29727727197998594
Kiranya,Ama,0.2975925529576821
melaluinya,langa,0.2979439194356239
pemangsa,sisi,0.29806610148820173
masih,era,0.2983195653813607
tetapi,ngaa,0.298543388978754
Zafnat-Paaneah,Safnat,0.29860907574960915
aku,jaꞌa,0.29868075052841847
sulung,uru,0.2989018560827748
engkau,ama,0.2989078341796773
bertengkar,patao-palaha,0.299117142913113
sama,èci,0.2992009074396151
membasuh,rase,0.29935952595075055
mengasihi,rara,0.2995721466856046
Isybak,Medan,0.3001478777321811
inilah,Rara,0.3001628855012588
jika,ladhe,0.3003670656767916
disapih,oe,0.30043916242381763
kutanggung,mèke,0.30105870500818166
mengenalinya,tadhe,0.30121830841300223
membelah,bꞌaris,0.3015015867428668
Ada,Ada,0.30154681537294065
bersetubuh,jꞌunu,0.3023318572050519
kembali,hari,0.3023923296235332
raja-raja,aae,0.3027160625824765
laki-laki,mone,0.303082570710902
dihitung,rare,0.30360128528137764
pedang,samala,0.30381084245713325
istri-istriku,ana-dhèu,0.3046017784187113
kepalaku,kètu,0.30477545092437186
pergilah,ka,0.3049034834987187
600,lala,0.3053978274524761
Betlehem,Betlehem,0.30547113172722584
terus,boe,0.3055597312017296
Ayub,Ayub,0.3056177930663604
sedang,na,0.3056544694020645
susu,keju,0.30570032101125955
kehilangan,dua-dua,0.3065421538837101
menjalar,tembok,0.30690101809838216
rumput,jꞌuꞌu,0.3079031480016057
nyawanya,aꞌae,0.3085226557257789
cadarnya,paꞌabhe,0.3087386971904779
bagimu,ka,0.30963843528330465
Tanpa,Te,0.3096910782918318
Abimael,Abimael,0.30974373025043106
keringat,kabhèsu,0.30983356895818664
Ben-Ami,Ben,0.30983356895818664
embun,patiri,0.3098769486943515
Nod,Nod,0.3099172353162554
Malaikat,ana,0.3101497604287602
lainnya,hari,0.3103234929351619
menyeberangi,pège,0.31036383761159064
memujimu,Aꞌari,0.3109416515499271
30,tèlu,0.31117183352890226
rumahnya,na,0.311318118664975
domba-domba,kahibꞌi,0.3114270990769673
bagaikan,sèmi,0.3115423484234401
Engkau,Lamatua,0.31191018537570026
rebusan,kabꞌui,0.3120755415894753
buruan,kataki,0.3124565060913083
En-Mispat,En,0.31319477425946735
nyonyamu,Sarai,0.3132229630576276
Matahari,Ropa,0.3135582909965535
awalnya,Era,0.3140227008457465
menuju,asa,0.314377747061034
menamakan,pangare,0.3148968985258607
potongan-potongan,sasanga,0.31490319652681104
jangan,baku,0.31512370593366806
liarlah,hini,0.31547368745106225
mengatakannya,tareꞌa-reꞌa,0.3155430992973246
berhari-hari,nèbhu,0.3156535587113485
tuannya,na,0.3157735298567328
bumi,rai-haha,0.31583037420794513
menantikan,O,0.3160262497550992
kemudian,heka,0.3160768180004117
kesalahanku,mangaku,0.31636774247771177
tersebar,kajꞌèu,0.31639621685586256
seperti,sèmi,0.31646266703842724
Kataku,Hèia,0.3165069749132915
Kedorlaomer,dhèu,0.3165892774256319
Keturunan,Ana-èpu,0.3166621013338682
Eden,Eden,0.3168743360324466
bernas,pènu,0.3172928863384379
tangannya,ai,0.31732461721358907
hadapanmu,ka,0.3185168185084573
langkah,dhiu,0.3189279703402482
Rosh,Ehi,0.3194163036145621
perutnya,malaka,0.3205201929762612
melanjutkan,si,0.32054263017506235
muram,mare,0.320747843119512
ayahku,ama,0.32109764887801695
kakak,aꞌa,0.32112333771746704
memuji-muji,koa,0.3212068406401832
berada,oka,0.3212807267101027
Allah,Lamatua,0.32152499287178654
menabur,sèle,0.32184024181155096
menghabiskan,kabꞌua-kadheli,0.3221042590421071
berkata-kata,sabꞌa,0.3224136276039377
manakah,mia,0.3225297174047856
memperistrinya,pagodꞌo-pagodꞌo,0.322568423293181
memberkati,hia,0.3228104403557048
terlepas,rare,0.32310110052948354
