verse,source_text,target_text,pred_target_text
ROM 15:17,"Itulah sebabnya, dalam Yesus Kristus, aku boleh bermegah mengenai hal yang kulakukan demi Allah.","Lula jaꞌa dhu paꞌèki le dènge Yesus Kristus, nèti èèna ka jaꞌa bisa boti kètu ètu madha Ama Lamatua.","Lula jaꞌa dhu paꞌèki dènge Yesus Kristus, nèti èèna ka jaꞌa bisa boti kètu ètu madha Ama Lamatua."
ROM 15:18,"Sebab, aku tidak akan berani berbicara tentang hal lain, kecuali apa yang telah dilakukan Kristus melalui aku, untuk membawa bangsa-bangsa bukan Yahudi kepada ketaatan dalam perkataan dan perbuatan,","Jaꞌa bani boe padhai lii jꞌara leo. Jaꞌa dhoka lole tatao dhu Kristus adꞌu-ue, aa dènge jꞌara sèmi ngaa Na pake jaꞌa. Limuri ne, abhu dhèu Yahudi boe dhu madhutu Kristus, lula Lamatua pake jaꞌa ho padꞌelo jꞌara pake lii padhai dènge tatao jaꞌa.","Jaꞌa bani boe padhai lii jꞌara leo. Jaꞌa dhoka lole tatao dhu Kristus adꞌu-ue, lula Na pake jaꞌa ho bhoke jꞌara, sèna ka dhèu Yahudi boe sèra madhutu Ne. Kristus pake jaꞌa ho padꞌelo jꞌara sèmi èèna, pake lii padhai dènge tatao jaꞌa."
ROM 15:19,"melalui kuasa tanda-tanda ajaib dan mukjizat-mukjizat, melalui kuasa Roh Allah sehingga dari kota Yerusalem dan sampai seluruh Ilirikum, aku sudah memenuhi pelayanan Injil Kristus.","Kristus pangèdꞌu le mi jaꞌa koasa nèti Roh Lamatua, sèna ka bisa tao rupa-rupa tadha malaa. Na pangèdꞌu koasa èèna mi jaꞌa, sèna ka neo padꞌelo, peka na, Kristus ne cee. Dènge jꞌara neꞌe, jaꞌa peka-padhai le aaꞌi-aaꞌi lula-nèti Lii Lolo Beꞌa Kristus dènge dhèu ètu mia-mia. Nèti èèna ka, jaꞌa lole nèti kota Yerusalem, pale-lème toke dꞌai rai Ilirikum dètu dènge Italia.","Ama Lamatua pangèdꞌu le mi jaꞌa koasa nèti Roh Lamatua, sèna ka tao rupa-rupa tadha malaa. Na hia koasa èèna mi jaꞌa, sèna ka tao rupa-rupa tadha malaa. Na hia jaꞌa koasa sèna ka jꞌajꞌi dhèu unu Lamatua. Nèti èèna ka, jaꞌa peka-padhai le aaꞌi mèu-mèu lula-nèti Lii Lolo Beꞌa Kristus mi dhèu ètu mia-mia. Nèti èèna ka, jaꞌa peka-padhai le dènge dhèu ètu mia-mia, karèi nèti kota Yerusalem, toke dꞌai rai Ilirikum."
ROM 15:20,"Demikianlah telah menjadikannya ambisi untuk memberitakan Injil, bukan di tempat Kristus dikenal supaya aku tidak membangun di atas dasar yang telah diletakkan orang lain.","Karèi nèti uru ka, jaꞌa dhu pangee, na, “Jaꞌa dꞌèi titu kèna lole lula-nèti Kristus mi dhèu-dhèu dhu tadèngi rèdhi mèka Lii Lolo Beꞌa Na!” Te jaꞌa dꞌèi boe ajꞌa-nori ètu era dhu dhèu leo ajꞌa le.",Jaꞌa dꞌèi titu kèna lole Lii Lolo Beꞌa Lamatua ètu era-era dhu dhèu tadèngi rèdhi mèka lula-nèti Kristus. Te jaꞌa dꞌèi boe ajꞌa-nori ètu era dhu dhèu leo ajꞌa le.
ROM 15:21,"Seperti ada tertulis, “Mereka yang belum pernah menerima berita tentang Dia akan melihat, dan mereka yang tidak pernah mendengar akan mengerti.”","Ètu dꞌara Sasuri Mola-Mèci Lamatua, dhu suri, peka na, “Suku dhu tadèngi rèdhi mèka lula Lamatua, rèngu sèra ka dhu bèli-camèdꞌa ladhe rèdhi Ne. Dhèu dhu tadèngi rèdhi mèka ngaa-ngaa, rèngu sèra ka dhu pe reꞌa mèu lula Nèngu.”","Ètu dꞌara Sasuri Mola-Mèci Ama Lamatua, dhu suri, peka na, Abhu dhèu dhu tadèngi rèdhi mèka lula-nèti Nèngu, rèngu sèra ka dhu bèli-camèdꞌa ladhe rèdhi Ne. Abhu dhèu dhu tadèngi rèdhi mèka lula-nèti Nèngu, rèngu sèra ka dhu pe reꞌa mèu."
ROM 15:22,Inilah sebabnya mengapa aku sering kali terhalang untuk datang kepadamu.,"Lula sasabꞌa jaꞌa ae sèmi èèna, ka lake kore mèka dhiu paꞌasu-pareo dènge miu.","Nèti èèna ka, jaꞌa bisa boe dhiu pangadꞌo dènge miu pèri-pèri hari."
ROM 15:23,"Akan tetapi sekarang, karena tidak ada lagi tempat bekerja bagiku di daerah ini, dan karena aku telah rindu selama bertahun-tahun untuk datang kepadamu,","Te ngaa limuri ne, sasabꞌa jaꞌa ètu neꞌe èla aaꞌi le. Aa jaꞌa nelu nèbhu ae le pèri-pèri tèu kèna, dhiu paraga dènge miu.","Te ngaa limuri ne, sasabꞌa jaꞌa ètu neꞌe èla aaꞌi le. Aa jaꞌa mate nèbhu ae le pèri-pèri tèu kèna, dhiu paraga dènge miu."
ROM 15:24,"saat nanti aku pergi ke Spanyol, aku berharap dapat singgah dan bertemu denganmu sehingga kamu dapat membantu perjalananku ke sana, setelah terlebih dahulu aku menikmati kebersamaan denganmu untuk sementara waktu.","De ladhe jaꞌa laku asa Spanyol, jaꞌa neo dhuli miu. Aa ladhe jaꞌa dhuli taha ètu era miu, miu bisa ogo jaꞌa kahèi laku asa Spanyol.","De ladhe jaꞌa laku asa Spanyol, jaꞌa neo dhuli miu. Aa ladhe jaꞌa dhuli bera-bera dènge miu, miu bisa soru-bara jaꞌa kahèi laku asa Spanyol."
ROM 15:25,"Akan tetapi, sekarang aku akan pergi ke kota Yerusalem untuk membawa bantuan bagi orang-orang kudus,","Te ngaa limuri ne jaꞌa neo laku uru asa Yerusalem, ho lalau-laloꞌo dhèu parcaya Lamatua ètu nèi.","Te ngaa limuri ne, jaꞌa neo laku asa Yerusalem, ho lalau-laloꞌo dhèu parcaya Lamatua ètu nèi."
ROM 15:26,sebab Makedonia dan Akhaya telah dengan senang hati memberi sumbangan bagi orang miskin di antara orang-orang kudus di Yerusalem.,"Te aꞌari èdhi ètu propensi Makedonia dènge propensi Akaya, hia le doi kolete, sèna ka soru-bara dhèu dhu dènge boe ngaa-ngaa dhu parcaya Lamatua ètu Yerusalem.","Te aꞌari èdhi ètu propensi Makedonia dènge propensi Akaya, hia le doi kolete, sèna ka soru-bara dhèu dhu dènge boe ngaa-ngaa dhu parcaya Lamatua ètu Yerusalem."
ROM 15:27,"Mereka sangat senang melakukannya sebab itu memang kewajiban mereka. Karena jika bangsa-bangsa bukan Yahudi telah datang dan menerima bagian dalam berkat rohani, tugas mereka juga untuk melayani orang Yahudi dalam kebutuhan jasmani.","Rèngu neo tao sèmi neꞌe, lula ra pangee, na, rèngu oe sèmi pakèlu sa, mi aꞌari èdhi ètu Yerusalem. Te dhèu-dhèu nèti suku leo ètu mia-mia, rèngu abhu le jꞌara hua iia kahèi dhu uru èèna Roh Lamatua hia le mi dhèu Yahudi sèra. De lèke mola-mola ladhe dhèu sarani dhu dhèu Yahudi boe, pake mèdha-panyau ra ho soru-bara aꞌari ra dhèu Yahudi sèra.","Rèngu neo tao sèmi neꞌe, lula rèngu jꞌajꞌi dhèu dhu hudꞌi soru-bara ku dhèu Yahudi dhu jꞌajꞌi dhèu unu Lamatua Yesus. Te dhèu Yahudi boe sèra abhu le berkat ae-ae kahèi ètu dꞌara mamuri rèngu. De hudꞌi laa rèngu soru-bara ku dhèu Yahudi dhu parluu unu ra."
ROM 15:28,"Karena itu, saat aku telah menyelesaikan tugas ini dan mengirimkan hasil yang sudah dikumpulkan kepada mereka, aku akan pergi ke Spanyol (dengan mengunjungi kamu lebih dahulu).","De ladhe jaꞌa pabagi kore ka doi seꞌe mi aꞌari èdhi ètu Yerusalem, jaꞌa neo dhuli pangadꞌo dènge miu, ropa laku asa Spanyol.","De ladhe jaꞌa pabagi kore ka doi seꞌe mi aꞌari èdhi ètu Yerusalem, jaꞌa neo dhuli pangadꞌo dènge miu, ropa laku asa Spanyol."
ROM 15:29,"Aku tahu bahwa saat aku mengunjungimu, aku akan datang dalam kepenuhan berkat Kristus.","Ladhe jaꞌa dhiu, kèti dènge mèngi-nale ae-ae nèti Kristus.","Ladhe jaꞌa dhiu, jaꞌa kèti dènge mèngi-nale ae-ae nèti Kristus."
ROM 15:30,"Sekarang, aku meminta kepadamu, Saudara-saudara, demi Tuhan kita, Kristus Yesus, dan demi kasih Roh, untuk bergumul bersama-sama denganku dalam doa-doamu kepada Allah bagi diriku,","Aꞌari aaꞌi-aaꞌi! Lula Yesus Kristus jꞌajꞌi Kètu miu, aa lula Roh Lamatua ka tao miu pasue èci dènge èci, nèti èèna ka jaꞌa manèngi ho miu sabajꞌa patareꞌa-reꞌa, sèna ka Lamatua soru-bara jaꞌa.","Aꞌari aaꞌi-aaꞌi! Lula Yesus Kristus jꞌajꞌi Kètu miu, aa lula Roh Lamatua dhu sabꞌa ètu dꞌara miu, nèti èèna ka jaꞌa manèngi ho miu sabajꞌa sama-sama dènge jaꞌa mi Ama Lamatua, sèna ka soru-bara jaꞌa."
ROM 15:31,"supaya aku dilepaskan dari orang-orang yang tidak percaya di Yudea, dan supaya pelayananku untuk Yerusalem berkenan bagi orang-orang kudus.","Manèngi sèna ka Lamatua bhiri-sarobho jaꞌa ètu propensi Yudea, ho dhèu dhu roꞌo boe parcaya Lamatua baku tao bhelu mi dedha jaꞌa. Aa manèngi ho ladhe jaꞌa lalau-laloꞌo dhèu sarani ètu Yerusalem, rèngu sèmi rare jaꞌa dènge beꞌa.",Sabajꞌa sèna ka jaꞌa pakajꞌèu nèti dhèu-dhèu dhu tadhe boe Lamatua ètu propensi Yudea. Aa manèngi sèna ka dhèu-dhèu parcaya ètu Yerusalem sèra sèmi rare lii jaꞌa dènge dꞌara karejꞌe.
ROM 15:32,"Supaya oleh kehendak Allah, aku dapat datang kepadamu dengan sukacita serta disegarkan bersamamu.","Èle èèna, ladhe madhutu dadꞌèi Lamatua, jaꞌa bisa dhiu asa miu dènge dꞌara karejꞌe, lula jaꞌa neo ae kore ciki dènge miu.","Dènge jꞌara neꞌe, ladhe madhutu dadꞌèi Lamatua, jaꞌa bisa dhiu asa miu dènge dꞌara karejꞌe, sèna ka jaꞌa ae kore ciki dènge miu."
ROM 15:33,Kiranya damai sejahtera Allah menyertai kamu semua. Amin.,Jaꞌa sabajꞌa sèna ka Lamatua bera-bera dènge miu. Te Nèngu ka dhu bisa tao ho dhèu mamuri dame dènge mera-milu. Lèke tareꞌa!,Jaꞌa sabajꞌa sèna ka Ama Lamatua bera-bera dènge miu. Te Nèngu ka dhu bisa tao ho dhèu mamuri dame dènge mera-milu. Lèke tareꞌa!
ROM 16:1,"Aku menyerahkan saudari kita Febe, yang adalah pelayan jemaat di Kengkrea.","Dènge sasuri neꞌe, jaꞌa neo patadha miu dènge ana hèni èdhi Febe, aa manèngi ho miu sèmi mere ne. Nèngu ka dhu ra dedꞌe ho ladhe-leru jumaꞌat ètu kota Kengkrea.","Jaꞌa neo patadha miu dènge ana hèni èdhi Febe, sèna ka miu meꞌa mèu dadꞌèi Lamatua. Nèngu ka dhu ladhe-leru jumaꞌat ètu kota Kengkrea."
ROM 16:2,"Terimalah dia di dalam Tuhan selayaknya orang-orang kudus, dan tolonglah dia dalam segala sesuatu yang ia perlukan dari kamu sebab ia sendiri telah memberi bantuan kepada banyak orang dan juga kepada diriku.","Jaꞌa manèngi ho miu sèmi mere ne dènge beꞌa. Tao dhu pantas mi nèngu, nuka sèmi hia dhèu sarani sèra, lula nèngu ne paꞌèki dènge Kètu èdhi, Yesus Kristus. Ladhe na parluu ngaa, soru-bara ne. Te nèngu biasa soru-bara le jaꞌa dènge dhèu ae-ae, karèi nèti uru ka.",Jaꞌa manèngi sèna ka miu sèmi mere ne dènge beꞌa. Baku bhèlu ladhe na paraga dènge miu. Te nèngu ka dhu soru-bara le jaꞌa dènge dhèu ae-ae.
ROM 16:3,"Sampaikan salamku kepada Priskila dan Akwila, teman-teman sepelayananku dalam Yesus Kristus,","Hia lii mahoꞌo jaꞌa mi ana hèni èdhi, Priskila dènge dhèu èmu na, Akila. Jiꞌi ka dhu sama-sama pakako sasabꞌa ae-ae nèti Yesus Kristus.","Hia lii mahoꞌo jaꞌa mi ana hèni èdhi, Priskila dènge dhèu èmu na, Akila. Jiꞌi ka dhu sama-sama pakako sasabꞌa ae-ae nèti Yesus Kristus."
ROM 16:4,"yang telah mempertaruhkan nyawa mereka demi hidupku. Kepada mereka, bukan hanya aku yang mengucap syukur tetapi juga seluruh jemaat bukan Yahudi mengucap syukur.","Dua ra oe madhe sadꞌi neo pamamuri jaꞌa. Te ngaa mesa boe jaꞌa di dhu manèngi makasi mi dua ra. Te dhèu Yahudi boe dhu jꞌajꞌi le dhèu sarani, nèti jumaꞌat aaꞌi-aaꞌi buli mia-mia, manèngi makasi kahèi, lula tatao ra dhu beꞌa.","Dua ra oe madhe sadꞌi neo pamamuri jaꞌa. Te ngaa mesa boe jaꞌa di dhu manèngi makasi mi dua ra. Te dhèu Yahudi boe dhu jꞌajꞌi le dhèu sarani, aaꞌi-aaꞌi nèti jumaꞌat-jumaꞌat ètu mia-mia, manèngi makasi kahèi mi dua ra."
ROM 16:5,"Sampaikan juga salamku kepada jemaat di rumah mereka. Sampaikan juga salam kepada Epenetus yang kukasihi, buah sulung bagi Kristus di Asia.","Hia lii mahoꞌo jaꞌa mi dhèu aaꞌi-aaꞌi dhu pakaboko ho manèngi-mangajꞌi ètu dꞌara èmu Priskila dènge Akila. Hia lii mahoꞌo jaꞌa mi angalai jaꞌa, Epenetus. Nèngu ka, dhèu uru tèka parcaya Kristus ètu propensi Asia.","Hia lii mahoꞌo jaꞌa mi dhèu aaꞌi-aaꞌi dhu pakaboko ho manèngi-mangajꞌi ètu dꞌara èmu Priskila dènge Akila. Hia lii mahoꞌo jaꞌa mi angalai jaꞌa, Epenetus. Nèngu ka, dhèu uru tèka parcaya Kristus ètu propensi Asia."
ROM 16:6,Salam kepada Maria yang telah bekerja keras untuk kamu.,"Hia lii mahoꞌo jaꞌa mi ana hèni èdhi, Maria. Nèngu dhu sabꞌa neꞌa boe jꞌèra ètu talora aae miu.","Hia lii mahoꞌo jaꞌa mi ana hèni èdhi, Maria. Nèngu ne dhu sabꞌa bia ètu talora aae miu."
ROM 16:7,"Salam kepada Andronikus dan Yunias, saudara-saudara sebangsaku sekaligus sesama tahanan yang juga terkenal di antara para rasul, dan sudah ada dalam Kristus sebelum aku.","Hia lii mahoꞌo jaꞌa mi Andronikus dènge ana hèni èdhi, Yunia. Dua ra dhèu Yahudi, sama sèmi jaꞌa kahèi. Dua ra parcaya uuru Kristus nèti jaꞌa. Uru èèna, rèngu sama-sama dènge jaꞌa ètu dꞌara bèdho. Dua ra jꞌajꞌi dhèu pajuu-paleha Lamatua, aa dhèu ae tadhe si.","Hia lii mahoꞌo jaꞌa mi aꞌari èdhi, Andronikus dènge ana hèni èdhi, Yunia. Dua ra dhèu Yahudi, èci èèna ka dènge jaꞌa. Dua ra parcaya uuru Kristus nèti jaꞌa. Uru èèna, rèngu sama-sama dènge jaꞌa ètu dꞌara bèdho. Dua ra jꞌajꞌi dhèu pajuu-paleha Lamatua, aa dhèu ae tadhe si."
ROM 16:8,"Salam kepada Ampliatus, yang kukasihi dalam Tuhan.","Hia lii mahoꞌo jaꞌa mi Ampliatus. Jaꞌa sue ne, lula nèngu dhu paꞌèki dènge Kètu èdhi, Yesus Kristus.","Hia lii mahoꞌo jaꞌa mi Ampliatus. Jaꞌa sue ne, lula nèngu dhu paꞌèki dènge Kètu èdhi, Yesus Kristus."
ROM 16:9,"Salam kepada Urbanus, teman sepelayanan kita dalam Kristus, dan kepada Stakhis yang kukasihi.","Hia lii mahoꞌo jaꞌa mi Urbanus. Nèngu kahèi pakako sasabꞌa Kristus sama-sama dènge èdhi. Hia lii mahoꞌo jaꞌa mi Stakis, dhu jaꞌa sue.","Hia lii mahoꞌo jaꞌa mi Urbanus. Nèngu kahèi pakako sasabꞌa Kristus sama-sama dènge èdhi. Hia lii mahoꞌo jaꞌa mi Stakis, dhu jaꞌa sue."
ROM 16:10,"Salam kepada Apeles, yang terbukti tahan uji dalam Kristus. Sampaikan juga salamku kepada para anggota keluarga Aristobulus.","Hia lii mahoꞌo jaꞌa mi Apeles. Masi ka nèngu lèke dadugu-rariu, te ngaa na segi ka nare liꞌu, lula lèka èra Kristus. Hia lii mahoꞌo mi aꞌari aaꞌi-aaꞌi nèti Aristobulus.","Hia lii mahoꞌo jaꞌa mi Apeles. Masi ka nèngu lèke dadugu-rariu, te ngaa na segi taruu, lula na lèka Kristus. Hia lii mahoꞌo jaꞌa mi aꞌari aaꞌi-aaꞌi nèti Aristobulus."
ROM 16:11,"Salam kepada Herodion, saudara sebangsaku. Salam kepada para anggota keluarga Narkisus, mereka ada dalam Tuhan.","Hia lii mahoꞌo jaꞌa mi aꞌa Herodion. Nèngu dhèu Yahudi kahèi, sama sèmi jaꞌa. Hia lii mahoꞌo jaꞌa mi isi èmu Narkisus dhu parcaya Kristus.","Hia lii mahoꞌo jaꞌa mi aꞌa Herodion. Nèngu dhèu Yahudi kahèi, èci èèna ka dènge jaꞌa. Hia lii mahoꞌo jaꞌa mi isi èmu Narkisus dhu parcaya Kristus."
ROM 16:12,"Sampaikan salamku kepada Trifena dan Trifosa, pekerja dalam Tuhan. Salam kepada Persis yang kukasihi, yang juga telah bekerja keras dalam Tuhan.","Hia lii mahoꞌo mi ana hèni èdhi, Trifena dènge Trifosa. Rèngu pakako kahèi sasabꞌa nèti Kètu èdhi, Yesus Kristus. Hia lii mahoꞌo mi angalai jaꞌa, ana hèni èdhi, Persis. Te nèngu kahèi sabꞌa bia hia Kètu èdhi, Yesus Kristus.","Hia lii mahoꞌo jaꞌa mi ana hèni èdhi, Trifena dènge Trifosa. Rèngu pakako kahèi sasabꞌa nèti Kètu èdhi, Yesus Kristus. Hia lii mahoꞌo jaꞌa mi angalai jaꞌa, ana hèni èdhi, Persis. Te nèngu kahèi sabꞌa bia hia Kètu èdhi, Yesus Kristus."
ROM 16:13,"Salam juga kepada Rufus, orang pilihan dalam Tuhan, dan kepada ibunya yang juga menjadi ibu bagiku.","Hia lii mahoꞌo mi Rufus. Kètu èdhi, Yesus Kristus ka dhu hagꞌe nare ne. Hia lii mahoꞌo mi ina na kahèi. Te nèngu ne, nuka sèmi ina dꞌèlu jaꞌa.","Hia lii mahoꞌo mi Rufus. Kètu èdhi, Yesus Kristus ka dhu hagꞌe nare ne. Hia lii mahoꞌo mi ina na kahèi. Te nèngu ne, nuka sèmi ina dꞌèlu jaꞌa."
ROM 16:14,"Salam kepada Asinkritus, Flegon, Hermes, Patrobas, Hermas dan saudara-saudara yang bersama dengan mereka.","Hia lii mahoꞌo jaꞌa mi Asinkritus, Flegon, Hermes, Patrobas, Hermas dènge aꞌari aaꞌi-aaꞌi dhu pea dènge rèngu.","Hia lii mahoꞌo jaꞌa mi Asinkritus, Flegon, Hermes, Patrobas, Hermas dènge aꞌari aaꞌi-aaꞌi dhu pea dènge rèngu."
ROM 16:15,"Salam kepada Filologus dan Yulia, Nereus dan saudarinya, serta kepada Olimpas, dan semua orang kudus yang bersama dengan mereka.","Hia lii mahoꞌo jaꞌa mi Filologus, ana hèni èdhi, Yulia, Olimpas, Nereus dènge ana hèni na, dènge dhèu-dhèu sarani aaꞌi dhu sama-sama dènge rèngu.","Hia lii mahoꞌo jaꞌa mi Filologus, ana hèni èdhi, Yulia, Olimpas, Nereus dènge ana hèni na, dènge dhèu-dhèu sarani aaꞌi dhu sama-sama dènge rèngu."
ROM 16:16,Berikanlah salam satu kepada lain dengan cium kudus. Seluruh jemaat Kristus menyampaikan salam kepadamu.,"Ladhe miu pakaboko, na, mi paꞌuu èci dènge èci, dhu pantas mi dhèu parcaya. Jumaꞌat Kristus aaꞌi-aaꞌi ètu seꞌe, hia lii mahoꞌo mi miu kahèi.","Ladhe miu pakaboko, na, mi paꞌuu èci dènge èci, dhu mola-mèci mi Ama Lamatua. Jumaꞌat Kristus aaꞌi-aaꞌi ètu seꞌe, hia lii mahoꞌo mi miu kahèi."
ROM 16:17,"Sekarang, aku mendorong kamu, saudara-saudara, awasilah mereka yang menimbulkan perpecahan dan penyesatan, serta yang bertentangan dengan pengajaran yang telah kamu terima, jauhilah mereka.","Aꞌari aaꞌi-aaꞌi! Jaꞌa manèngi sèna ka miu mage-mage! Jꞌaga paie-iie, te abhu dhèu dhu tao miu mae-manyèla, aa dhu neo sii pabèbhe miu. Ngaa dhu rèngu peka dènge miu sèra, palabꞌa dènge ngaa dhu jiꞌi ajꞌa-nori le miu. De baku paꞌangalai dènge dhèu sèmi sèra!","Aꞌari aaꞌi-aaꞌi! Jaꞌa manèngi sèna ka miu mage-mage! Jꞌaga ngiꞌu ho baku paꞌangalai dènge dhèu dhu tao miu mae-manyèla, aa dhu dadugu miu ho madhutu jꞌara mamuri Ama Lamatua dhu mola. Jꞌara seꞌe, palabꞌa dènge ngaa dhu jiꞌi ajꞌa le miu. De baku paꞌangalai dènge dhèu sèmi sèra!"
ROM 16:18,"Sebab, orang-orang seperti itu tidak melayani Tuhan kita Yesus Kristus, melainkan melayani nafsu mereka sendiri; dan dengan perkataan yang halus serta kata-kata sanjungan, mereka menipu hati orang-orang yang tidak menaruh curiga.","Dhèu sèra sabꞌa boe hia Kètu èdhi, Yesus Kristus. Rèngu sèra dhoka sabꞌa ho paꞌoto ngiꞌu rèngu unu ra. Dhèu sèra dhoka hèbꞌa mènyi mi dhèu dhu dhae reꞌa mèka mia ka dhu beꞌa, aa mia ka dhu karehe. Rèngu hèbꞌa mènyi ho kapodꞌe-kabèli dhèu.","Dhèu sèra sabꞌa boe hia Kètu èdhi, Yesus Kristus. Rèngu dhoka sabꞌa hia ngiꞌu rèngu unu ra di. Rèngu padhai lii hèbꞌa mènyi, aa kapodꞌe-kabèli ho kapodꞌe-kabèli dhèu dhu reꞌa boe mia ka dhu lèke."
ROM 16:19,"Ketaatanmu telah diketahui semua orang, untuk itu aku bersukacita karena kamu. Akan tetapi, aku ingin supaya kamu bijaksana dalam hal yang baik dan polos dalam hal yang jahat.","Dhèu aaꞌi-aaꞌi dhu tadèngi le, na, miu loe boe madhutu dadꞌèi Lamatua. Nèti èèna ka dꞌara jaꞌa karejꞌe titu kèna lula miu. Dadꞌèi jaꞌa ka, ladhe miu dꞌèlu-mèu ètu jꞌara-jꞌara beꞌa, aa baku pakihu kee dènge jꞌara-jꞌara karehe.","Dhèu aaꞌi-aaꞌi dhu tadèngi le, na, miu madhutu taruu lii paredha Lamatua. Nèti èèna ka dꞌara jaꞌa karejꞌe titu kèna lula miu. Dadꞌèi jaꞌa ka, ladhe miu dꞌèlu-mèu ètu jꞌara-jꞌara dhu beꞌa, aa baku pakihu dènge jꞌara-jꞌara dhu karehe."
ROM 16:20,"Allah sumber damai sejahtera akan segera meremukkan Iblis di bawah kakimu. Anugerah Yesus, Tuhan kita, menyertaimu.","Ama Lamatua ka dhu bisa hia èdhi mamuri dame dènge mera-milu. Nèngu ka dhu èèna na palaho koasa nèti dhèu aae nidhu, aa padꞌelo, peka na, miu ka dhu segi. Seꞌe se nèbhu heka jꞌajꞌi. Jaꞌa sabajꞌa, manèngi sèna ka Kètu èdhi, Yesus Kristus, padꞌelo dꞌara hua iia Na mi dedha miu.","Ama Lamatua ka dhu bisa hia èdhi mamuri dame dènge mera-milu. Nèngu ka dhu èèna na palaho koasa nèti dhèu aae nidhu, sèna ka miu pahaha iisi mi Nèngu. Jaꞌa sabajꞌa, manèngi sèna ka Kètu èdhi, Yesus Kristus, padꞌelo dꞌara hua iia Na mi dedha miu."
ROM 16:21,"Timotius, temanku sepelayananku, menyampaikan salam untukmu, dan juga Lukius, Yason, dan Sosipater, saudara-saudara sebangsaku.","Ari èdhi, Timotius, dhu sabꞌa sama-sama dènge jaꞌa, hia lii mahoꞌo mi miu kahèi. Lukius, Yason, dènge Sosipater, hia lii mahoꞌo kahèi. Rèngu se dhèu Yahudi, èci èèna ka dènge jaꞌa.","Ari èdhi, Timotius, dhu sabꞌa sama-sama dènge jaꞌa, hia lii mahoꞌo mi miu kahèi. Lukius, Yason, dènge Sosipater, hia lii mahoꞌo kahèi. Rèngu se dhèu Yahudi, èci èèna ka dènge jaꞌa."
ROM 16:22,"Aku Tertius, yang menulis surat ini, menyampaikan salam kepadamu dalam Tuhan.","(Jaꞌa ne, Tertius, ka dhu suri sasuri neꞌe madhutu ngaa dhu Paulus pua jaꞌa suri. Lii mahoꞌo nèti jaꞌa, te jaꞌa ne dhèu unu Kètu èdhi, Yesus Kristus kahèi.)","(Jaꞌa ne, Tertius, ka dhu suri sasuri neꞌe. Jaꞌa paꞌadhu lii mahoꞌo kahèi hia miu, lula jaꞌa jꞌajꞌi dhèu unu Kètu èdhi, Yesus Kristus.)"
ROM 16:23,"Gayus, yang memberi tumpangan kepadaku dan kepada seluruh jemaat, menyampaikan salam kepadamu. Erastus, bendahara kota, dan Kwartus saudara kita, menyampaikan salam kepadamu.","Jaꞌa, Paulus, manubha ètu èmu Gayus. Dhèu sarani aaꞌi-aaꞌi tema pakaboko ètu èmu na ho manèngi-mangajꞌi. Nèngu hia lii mahoꞌo kahèi. Erastus, dhu jꞌajꞌi bendahara kota, dènge aꞌari èdhi Kuartus, hia miu lii mahoꞌo kahèi.","Gayus hia lii mahoꞌo mi miu kahèi. Nèngu ka dhu soru-bara jaꞌa dènge dhèu sarani aaꞌi-aaꞌi ètu èèna. Erastus, dhu jꞌajꞌi gubernur ètu kota Epesus, dènge aꞌari èdhi, Kwartus."
ROM 16:24,"(Anugerah Yesus Kristus, Tuhan kita, menyertai kamu semua! Amin.)","[Jaꞌa manèngi, sèna ka Kètu èdhi, Yesus Kristus, padꞌelo dꞌara hua iia Na mi miu aaꞌi-aaꞌi mi! Lèke tareꞌa!]","[Jaꞌa manèngi sèna ka Kètu èdhi, Yesus Kristus, padꞌelo dꞌara hua iia Na mi miu aaꞌi-aaꞌi mi! Lèke tareꞌa!]"
ROM 16:25,"Bagi Dia yang sanggup meneguhkan kamu sesuai dengan Injil yang kubawa dan pemberitaanku tentang Kristus Yesus, dan yang sesuai dengan penyingkapan rahasia yang tersembunyi selama berabad-abad,","Koa-kio mi Ama Lamatua! Te Nèngu ka dhu unu koasa, sèna ka tao miu jꞌajꞌi èra. Lii Lolo Beꞌa Na peka sèmi èèna ka, aa jaꞌa ajꞌa-nori dhèu sèmi èèna kahèi, ropa jaꞌa peka dènge rèngu lula-nèti Yesus Kristus. Lamatua ka dhu bhoke paledꞌa hia mi èdhi jꞌara aaꞌi-aaꞌi lula-nèti Kristus, dhu uru-uru sèra dhèu dhae reꞌa mèka, lula dhu pahuni era.","Koa-kio mi Ama Lamatua! Te Nèngu ka dhu dènge koasa ho paꞌèra miu, sèna ka miu baku manahu. Lii Lolo Beꞌa Na peka sèmi èèna ka, aa jaꞌa ajꞌa-nori dhèu aaꞌi-aaꞌi lula-nèti Yesus Kristus kahèi. Aa Nèngu ka dhu bhoke paledꞌa hia èdhi jꞌara-jꞌara dhu uru-uru sèra dhèu dhae reꞌa mèka, lula-nèti Kristus."
